sub_n,video_name,frame_n,nose,r_shoulder,r_elbow,r_wrist,l_shoulder,l_elbow,l_wrist,quality
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,804,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,805,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,806,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,807,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,808,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,809,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,810,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,811,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,812,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,813,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,814,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,815,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,816,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,817,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,818,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,819,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,820,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,821,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,822,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,823,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,824,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,825,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,826,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,827,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,828,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,829,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,830,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,831,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,832,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,833,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,834,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,835,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,836,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,837,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,838,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,839,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,840,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,841,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,842,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,843,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,844,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,845,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,846,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,847,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,848,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,849,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,850,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,851,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,852,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,853,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,854,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,855,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,856,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,857,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,858,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,859,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,860,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,861,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,862,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,863,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,864,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,865,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,866,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,867,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,868,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,869,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,870,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,871,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,872,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,873,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,874,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,875,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,876,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,877,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,878,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,879,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,880,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,881,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,882,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,883,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,884,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,885,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,886,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,887,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,888,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,889,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,890,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,891,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,892,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,893,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,894,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,895,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,896,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,897,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,898,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,899,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,900,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,901,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,902,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,903,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,904,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,905,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,906,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,907,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,908,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,909,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,910,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,911,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,912,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,913,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,914,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,915,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,916,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,917,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,918,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,919,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,920,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,921,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,922,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,923,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,924,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,925,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,926,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,927,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,928,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,929,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,930,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,931,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,932,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,933,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,934,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,935,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,936,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,937,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,938,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,939,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,940,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,941,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,942,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,943,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,944,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,945,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,946,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,947,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,948,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,949,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,950,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,951,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,952,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,953,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,954,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,955,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,956,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,957,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,958,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,959,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,960,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,961,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,962,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,963,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,964,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,965,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,966,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,967,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,968,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,969,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,970,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0
